,label,yes_vote,no_vote,jfreechart-1.0.19,jEdit-4.2,apache-ant-1.7.0,sql12,jruby-1.4.0,apache-jmeter-2.10,argouml,hibernate-distribution-3.3.2.GA,emf-2.4.1,code_ensemble
3843,no,0,9,no,no,no,no,no,no,no,no,no,no
3844,no,0,9,no,no,no,no,no,no,no,no,no,no
3845,no,0,9,no,no,no,no,no,no,no,no,no,no
3846,yes,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
3847,no,0,9,no,no,no,no,no,no,no,no,no,no
3848,no,1,8,no,no,no,no,no,no,yes,no,no,no
3849,no,0,9,no,no,no,no,no,no,no,no,no,no
3850,no,0,9,no,no,no,no,no,no,no,no,no,no
3851,no,0,9,no,no,no,no,no,no,no,no,no,no
3852,no,0,9,no,no,no,no,no,no,no,no,no,no
3853,no,0,9,no,no,no,no,no,no,no,no,no,no
3854,no,0,9,no,no,no,no,no,no,no,no,no,no
3855,no,0,9,no,no,no,no,no,no,no,no,no,no
3856,no,0,9,no,no,no,no,no,no,no,no,no,no
3857,no,0,9,no,no,no,no,no,no,no,no,no,no
3858,yes,7,2,yes,yes,yes,no,yes,no,yes,yes,yes,yes
3859,no,0,9,no,no,no,no,no,no,no,no,no,no
3860,no,0,9,no,no,no,no,no,no,no,no,no,no
3861,no,0,9,no,no,no,no,no,no,no,no,no,no
3862,no,0,9,no,no,no,no,no,no,no,no,no,no
3863,no,0,9,no,no,no,no,no,no,no,no,no,no
3864,no,1,8,no,no,no,no,no,no,yes,no,no,no
3865,no,0,9,no,no,no,no,no,no,no,no,no,no
3866,no,0,9,no,no,no,no,no,no,no,no,no,no
3867,no,0,9,no,no,no,no,no,no,no,no,no,no
3868,no,0,9,no,no,no,no,no,no,no,no,no,no
3869,no,0,9,no,no,no,no,no,no,no,no,no,no
3870,no,0,9,no,no,no,no,no,no,no,no,no,no
3871,no,0,9,no,no,no,no,no,no,no,no,no,no
3872,no,0,9,no,no,no,no,no,no,no,no,no,no
3873,no,0,9,no,no,no,no,no,no,no,no,no,no
3874,no,0,9,no,no,no,no,no,no,no,no,no,no
3875,no,0,9,no,no,no,no,no,no,no,no,no,no
3876,no,0,9,no,no,no,no,no,no,no,no,no,no
3877,no,0,9,no,no,no,no,no,no,no,no,no,no
3878,no,0,9,no,no,no,no,no,no,no,no,no,no
3879,no,0,9,no,no,no,no,no,no,no,no,no,no
3880,no,0,9,no,no,no,no,no,no,no,no,no,no
3881,no,0,9,no,no,no,no,no,no,no,no,no,no
3882,yes,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
3883,no,0,9,no,no,no,no,no,no,no,no,no,no
3884,no,0,9,no,no,no,no,no,no,no,no,no,no
3885,no,0,9,no,no,no,no,no,no,no,no,no,no
3886,no,0,9,no,no,no,no,no,no,no,no,no,no
3887,no,8,1,yes,yes,yes,yes,yes,yes,no,yes,yes,yes
3888,no,0,9,no,no,no,no,no,no,no,no,no,no
3889,no,0,9,no,no,no,no,no,no,no,no,no,no
3890,no,0,9,no,no,no,no,no,no,no,no,no,no
3891,no,0,9,no,no,no,no,no,no,no,no,no,no
3892,no,0,9,no,no,no,no,no,no,no,no,no,no
3893,no,0,9,no,no,no,no,no,no,no,no,no,no
3894,no,0,9,no,no,no,no,no,no,no,no,no,no
3895,no,0,9,no,no,no,no,no,no,no,no,no,no
3896,no,0,9,no,no,no,no,no,no,no,no,no,no
3897,no,0,9,no,no,no,no,no,no,no,no,no,no
3898,no,0,9,no,no,no,no,no,no,no,no,no,no
3899,no,0,9,no,no,no,no,no,no,no,no,no,no
3900,no,0,9,no,no,no,no,no,no,no,no,no,no
3901,no,0,9,no,no,no,no,no,no,no,no,no,no
3902,no,0,9,no,no,no,no,no,no,no,no,no,no
3903,no,0,9,no,no,no,no,no,no,no,no,no,no
3904,no,0,9,no,no,no,no,no,no,no,no,no,no
3905,no,1,8,no,no,no,no,no,no,no,yes,no,no
3906,no,0,9,no,no,no,no,no,no,no,no,no,no
3907,no,0,9,no,no,no,no,no,no,no,no,no,no
3908,no,0,9,no,no,no,no,no,no,no,no,no,no
3909,no,0,9,no,no,no,no,no,no,no,no,no,no
3910,no,0,9,no,no,no,no,no,no,no,no,no,no
3911,no,0,9,no,no,no,no,no,no,no,no,no,no
3912,no,0,9,no,no,no,no,no,no,no,no,no,no
3913,no,0,9,no,no,no,no,no,no,no,no,no,no
3914,no,0,9,no,no,no,no,no,no,no,no,no,no
3915,no,0,9,no,no,no,no,no,no,no,no,no,no
3916,no,0,9,no,no,no,no,no,no,no,no,no,no
3917,no,0,9,no,no,no,no,no,no,no,no,no,no
3918,no,0,9,no,no,no,no,no,no,no,no,no,no
3919,no,0,9,no,no,no,no,no,no,no,no,no,no
3920,no,0,9,no,no,no,no,no,no,no,no,no,no
3921,no,0,9,no,no,no,no,no,no,no,no,no,no
3922,no,0,9,no,no,no,no,no,no,no,no,no,no
3923,no,0,9,no,no,no,no,no,no,no,no,no,no
3924,no,0,9,no,no,no,no,no,no,no,no,no,no
3925,no,0,9,no,no,no,no,no,no,no,no,no,no
3926,no,0,9,no,no,no,no,no,no,no,no,no,no
3927,no,0,9,no,no,no,no,no,no,no,no,no,no
3928,no,0,9,no,no,no,no,no,no,no,no,no,no
3929,no,0,9,no,no,no,no,no,no,no,no,no,no
3930,no,0,9,no,no,no,no,no,no,no,no,no,no
3931,yes,8,1,yes,no,yes,yes,yes,yes,yes,yes,yes,yes
3932,no,0,9,no,no,no,no,no,no,no,no,no,no
3933,no,0,9,no,no,no,no,no,no,no,no,no,no
3934,no,0,9,no,no,no,no,no,no,no,no,no,no
3935,no,1,8,no,no,no,no,no,no,no,yes,no,no
3936,no,1,8,no,no,no,no,no,no,no,yes,no,no
3937,no,0,9,no,no,no,no,no,no,no,no,no,no
3938,no,1,8,no,no,no,no,no,no,yes,no,no,no
3939,no,0,9,no,no,no,no,no,no,no,no,no,no
3940,no,0,9,no,no,no,no,no,no,no,no,no,no
3941,no,0,9,no,no,no,no,no,no,no,no,no,no
3942,no,0,9,no,no,no,no,no,no,no,no,no,no
3943,no,1,8,no,yes,no,no,no,no,no,no,no,no
3944,no,0,9,no,no,no,no,no,no,no,no,no,no
3945,no,0,9,no,no,no,no,no,no,no,no,no,no
3946,no,0,9,no,no,no,no,no,no,no,no,no,no
3947,no,0,9,no,no,no,no,no,no,no,no,no,no
3948,no,0,9,no,no,no,no,no,no,no,no,no,no
3949,no,1,8,no,no,no,no,no,yes,no,no,no,no
3950,no,0,9,no,no,no,no,no,no,no,no,no,no
3951,no,0,9,no,no,no,no,no,no,no,no,no,no
3952,no,0,9,no,no,no,no,no,no,no,no,no,no
3953,no,0,9,no,no,no,no,no,no,no,no,no,no
3954,no,0,9,no,no,no,no,no,no,no,no,no,no
3955,no,0,9,no,no,no,no,no,no,no,no,no,no
3956,no,0,9,no,no,no,no,no,no,no,no,no,no
3957,no,0,9,no,no,no,no,no,no,no,no,no,no
3958,no,1,8,no,no,no,no,no,yes,no,no,no,no
3959,no,0,9,no,no,no,no,no,no,no,no,no,no
3960,no,0,9,no,no,no,no,no,no,no,no,no,no
3961,no,0,9,no,no,no,no,no,no,no,no,no,no
3962,no,0,9,no,no,no,no,no,no,no,no,no,no
3963,no,0,9,no,no,no,no,no,no,no,no,no,no
3964,no,0,9,no,no,no,no,no,no,no,no,no,no
3965,no,0,9,no,no,no,no,no,no,no,no,no,no
3966,no,0,9,no,no,no,no,no,no,no,no,no,no
3967,no,0,9,no,no,no,no,no,no,no,no,no,no
3968,no,0,9,no,no,no,no,no,no,no,no,no,no
3969,no,1,8,no,yes,no,no,no,no,no,no,no,no
3970,no,0,9,no,no,no,no,no,no,no,no,no,no
3971,no,0,9,no,no,no,no,no,no,no,no,no,no
3972,no,0,9,no,no,no,no,no,no,no,no,no,no
3973,no,0,9,no,no,no,no,no,no,no,no,no,no
3974,no,0,9,no,no,no,no,no,no,no,no,no,no
3975,no,0,9,no,no,no,no,no,no,no,no,no,no
3976,no,0,9,no,no,no,no,no,no,no,no,no,no
3977,no,0,9,no,no,no,no,no,no,no,no,no,no
3978,no,0,9,no,no,no,no,no,no,no,no,no,no
3979,no,0,9,no,no,no,no,no,no,no,no,no,no
3980,no,0,9,no,no,no,no,no,no,no,no,no,no
3981,no,0,9,no,no,no,no,no,no,no,no,no,no
3982,no,0,9,no,no,no,no,no,no,no,no,no,no
3983,no,0,9,no,no,no,no,no,no,no,no,no,no
3984,no,0,9,no,no,no,no,no,no,no,no,no,no
3985,no,0,9,no,no,no,no,no,no,no,no,no,no
3986,no,0,9,no,no,no,no,no,no,no,no,no,no
3987,no,0,9,no,no,no,no,no,no,no,no,no,no
3988,no,0,9,no,no,no,no,no,no,no,no,no,no
3989,no,0,9,no,no,no,no,no,no,no,no,no,no
3990,no,0,9,no,no,no,no,no,no,no,no,no,no
3991,no,0,9,no,no,no,no,no,no,no,no,no,no
3992,no,0,9,no,no,no,no,no,no,no,no,no,no
3993,no,0,9,no,no,no,no,no,no,no,no,no,no
3994,no,0,9,no,no,no,no,no,no,no,no,no,no
3995,no,1,8,no,no,no,no,no,yes,no,no,no,no
3996,no,0,9,no,no,no,no,no,no,no,no,no,no
3997,no,0,9,no,no,no,no,no,no,no,no,no,no
3998,no,0,9,no,no,no,no,no,no,no,no,no,no
3999,no,0,9,no,no,no,no,no,no,no,no,no,no
4000,no,0,9,no,no,no,no,no,no,no,no,no,no
4001,no,0,9,no,no,no,no,no,no,no,no,no,no
4002,no,1,8,no,no,no,no,no,yes,no,no,no,no
4003,no,0,9,no,no,no,no,no,no,no,no,no,no
4004,no,0,9,no,no,no,no,no,no,no,no,no,no
4005,no,0,9,no,no,no,no,no,no,no,no,no,no
4006,no,0,9,no,no,no,no,no,no,no,no,no,no
4007,no,0,9,no,no,no,no,no,no,no,no,no,no
4008,no,0,9,no,no,no,no,no,no,no,no,no,no
4009,no,1,8,no,yes,no,no,no,no,no,no,no,no
4010,no,0,9,no,no,no,no,no,no,no,no,no,no
4011,no,0,9,no,no,no,no,no,no,no,no,no,no
4012,yes,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
4013,no,0,9,no,no,no,no,no,no,no,no,no,no
4014,no,0,9,no,no,no,no,no,no,no,no,no,no
4015,no,0,9,no,no,no,no,no,no,no,no,no,no
4016,no,0,9,no,no,no,no,no,no,no,no,no,no
4017,yes,8,1,yes,yes,no,yes,yes,yes,yes,yes,yes,yes
4018,no,0,9,no,no,no,no,no,no,no,no,no,no
4019,no,0,9,no,no,no,no,no,no,no,no,no,no
4020,no,0,9,no,no,no,no,no,no,no,no,no,no
4021,no,0,9,no,no,no,no,no,no,no,no,no,no
4022,no,0,9,no,no,no,no,no,no,no,no,no,no
4023,no,0,9,no,no,no,no,no,no,no,no,no,no
4024,no,0,9,no,no,no,no,no,no,no,no,no,no
4025,no,0,9,no,no,no,no,no,no,no,no,no,no
4026,no,0,9,no,no,no,no,no,no,no,no,no,no
4027,no,0,9,no,no,no,no,no,no,no,no,no,no
4028,no,1,8,no,no,no,no,no,no,yes,no,no,no
4029,no,0,9,no,no,no,no,no,no,no,no,no,no
4030,no,0,9,no,no,no,no,no,no,no,no,no,no
4031,no,0,9,no,no,no,no,no,no,no,no,no,no
4032,no,0,9,no,no,no,no,no,no,no,no,no,no
4033,no,0,9,no,no,no,no,no,no,no,no,no,no
4034,no,0,9,no,no,no,no,no,no,no,no,no,no
4035,no,0,9,no,no,no,no,no,no,no,no,no,no
4036,no,0,9,no,no,no,no,no,no,no,no,no,no
4037,no,0,9,no,no,no,no,no,no,no,no,no,no
4038,no,0,9,no,no,no,no,no,no,no,no,no,no
4039,no,0,9,no,no,no,no,no,no,no,no,no,no
4040,no,0,9,no,no,no,no,no,no,no,no,no,no
4041,no,0,9,no,no,no,no,no,no,no,no,no,no
4042,no,0,9,no,no,no,no,no,no,no,no,no,no
4043,no,0,9,no,no,no,no,no,no,no,no,no,no
4044,no,0,9,no,no,no,no,no,no,no,no,no,no
4045,no,0,9,no,no,no,no,no,no,no,no,no,no
4046,no,0,9,no,no,no,no,no,no,no,no,no,no
4047,no,0,9,no,no,no,no,no,no,no,no,no,no
4048,no,0,9,no,no,no,no,no,no,no,no,no,no
4049,no,0,9,no,no,no,no,no,no,no,no,no,no
4050,no,0,9,no,no,no,no,no,no,no,no,no,no
4051,no,0,9,no,no,no,no,no,no,no,no,no,no
4052,no,0,9,no,no,no,no,no,no,no,no,no,no
4053,no,0,9,no,no,no,no,no,no,no,no,no,no
4054,no,0,9,no,no,no,no,no,no,no,no,no,no
4055,no,1,8,no,yes,no,no,no,no,no,no,no,no
4056,no,0,9,no,no,no,no,no,no,no,no,no,no
4057,yes,1,8,no,no,no,no,no,no,no,yes,no,no
4058,no,0,9,no,no,no,no,no,no,no,no,no,no
4059,no,0,9,no,no,no,no,no,no,no,no,no,no
4060,no,0,9,no,no,no,no,no,no,no,no,no,no
4061,no,1,8,no,yes,no,no,no,no,no,no,no,no
4062,no,0,9,no,no,no,no,no,no,no,no,no,no
4063,no,1,8,no,no,no,no,no,no,no,yes,no,no
4064,no,0,9,no,no,no,no,no,no,no,no,no,no
4065,no,0,9,no,no,no,no,no,no,no,no,no,no
4066,no,0,9,no,no,no,no,no,no,no,no,no,no
4067,no,0,9,no,no,no,no,no,no,no,no,no,no
4068,no,0,9,no,no,no,no,no,no,no,no,no,no
4069,no,0,9,no,no,no,no,no,no,no,no,no,no
4070,no,0,9,no,no,no,no,no,no,no,no,no,no
4071,no,0,9,no,no,no,no,no,no,no,no,no,no
4072,no,0,9,no,no,no,no,no,no,no,no,no,no
4073,no,0,9,no,no,no,no,no,no,no,no,no,no
4074,no,1,8,no,yes,no,no,no,no,no,no,no,no
4075,no,0,9,no,no,no,no,no,no,no,no,no,no
4076,no,0,9,no,no,no,no,no,no,no,no,no,no
4077,no,0,9,no,no,no,no,no,no,no,no,no,no
4078,no,0,9,no,no,no,no,no,no,no,no,no,no
4079,no,0,9,no,no,no,no,no,no,no,no,no,no
4080,no,0,9,no,no,no,no,no,no,no,no,no,no
4081,no,0,9,no,no,no,no,no,no,no,no,no,no
4082,no,0,9,no,no,no,no,no,no,no,no,no,no
4083,no,0,9,no,no,no,no,no,no,no,no,no,no
4084,no,0,9,no,no,no,no,no,no,no,no,no,no
4085,no,1,8,no,yes,no,no,no,no,no,no,no,no
4086,no,0,9,no,no,no,no,no,no,no,no,no,no
4087,no,0,9,no,no,no,no,no,no,no,no,no,no
4088,no,0,9,no,no,no,no,no,no,no,no,no,no
4089,no,0,9,no,no,no,no,no,no,no,no,no,no
4090,no,0,9,no,no,no,no,no,no,no,no,no,no
4091,no,0,9,no,no,no,no,no,no,no,no,no,no
4092,no,0,9,no,no,no,no,no,no,no,no,no,no
4093,no,0,9,no,no,no,no,no,no,no,no,no,no
4094,no,1,8,no,yes,no,no,no,no,no,no,no,no
4095,no,0,9,no,no,no,no,no,no,no,no,no,no
4096,no,0,9,no,no,no,no,no,no,no,no,no,no
4097,no,0,9,no,no,no,no,no,no,no,no,no,no
4098,no,0,9,no,no,no,no,no,no,no,no,no,no
4099,no,0,9,no,no,no,no,no,no,no,no,no,no
4100,no,0,9,no,no,no,no,no,no,no,no,no,no
4101,no,1,8,no,yes,no,no,no,no,no,no,no,no
4102,no,0,9,no,no,no,no,no,no,no,no,no,no
4103,no,0,9,no,no,no,no,no,no,no,no,no,no
4104,no,0,9,no,no,no,no,no,no,no,no,no,no
4105,no,0,9,no,no,no,no,no,no,no,no,no,no
4106,no,0,9,no,no,no,no,no,no,no,no,no,no
4107,no,0,9,no,no,no,no,no,no,no,no,no,no
4108,no,0,9,no,no,no,no,no,no,no,no,no,no
4109,no,0,9,no,no,no,no,no,no,no,no,no,no
4110,no,0,9,no,no,no,no,no,no,no,no,no,no
4111,no,1,8,no,yes,no,no,no,no,no,no,no,no
4112,no,0,9,no,no,no,no,no,no,no,no,no,no
4113,no,0,9,no,no,no,no,no,no,no,no,no,no
4114,no,0,9,no,no,no,no,no,no,no,no,no,no
4115,no,0,9,no,no,no,no,no,no,no,no,no,no
4116,no,0,9,no,no,no,no,no,no,no,no,no,no
4117,no,0,9,no,no,no,no,no,no,no,no,no,no
4118,no,0,9,no,no,no,no,no,no,no,no,no,no
4119,no,0,9,no,no,no,no,no,no,no,no,no,no
4120,no,0,9,no,no,no,no,no,no,no,no,no,no
4121,no,0,9,no,no,no,no,no,no,no,no,no,no
4122,no,0,9,no,no,no,no,no,no,no,no,no,no
4123,no,0,9,no,no,no,no,no,no,no,no,no,no
4124,no,0,9,no,no,no,no,no,no,no,no,no,no
4125,no,0,9,no,no,no,no,no,no,no,no,no,no
4126,no,0,9,no,no,no,no,no,no,no,no,no,no
4127,no,0,9,no,no,no,no,no,no,no,no,no,no
4128,no,0,9,no,no,no,no,no,no,no,no,no,no
4129,no,0,9,no,no,no,no,no,no,no,no,no,no
4130,no,0,9,no,no,no,no,no,no,no,no,no,no
4131,no,0,9,no,no,no,no,no,no,no,no,no,no
4132,no,0,9,no,no,no,no,no,no,no,no,no,no
4133,no,0,9,no,no,no,no,no,no,no,no,no,no
4134,no,0,9,no,no,no,no,no,no,no,no,no,no
4135,no,0,9,no,no,no,no,no,no,no,no,no,no
4136,no,1,8,no,no,no,no,no,no,no,yes,no,no
4137,no,0,9,no,no,no,no,no,no,no,no,no,no
4138,no,0,9,no,no,no,no,no,no,no,no,no,no
4139,no,0,9,no,no,no,no,no,no,no,no,no,no
4140,no,0,9,no,no,no,no,no,no,no,no,no,no
4141,no,0,9,no,no,no,no,no,no,no,no,no,no
4142,no,0,9,no,no,no,no,no,no,no,no,no,no
4143,no,0,9,no,no,no,no,no,no,no,no,no,no
4144,no,0,9,no,no,no,no,no,no,no,no,no,no
4145,no,0,9,no,no,no,no,no,no,no,no,no,no
4146,no,0,9,no,no,no,no,no,no,no,no,no,no
4147,no,0,9,no,no,no,no,no,no,no,no,no,no
4148,no,0,9,no,no,no,no,no,no,no,no,no,no
4149,no,0,9,no,no,no,no,no,no,no,no,no,no
4150,no,0,9,no,no,no,no,no,no,no,no,no,no
4151,no,0,9,no,no,no,no,no,no,no,no,no,no
4152,no,0,9,no,no,no,no,no,no,no,no,no,no
4153,no,0,9,no,no,no,no,no,no,no,no,no,no
4154,no,0,9,no,no,no,no,no,no,no,no,no,no
4155,no,0,9,no,no,no,no,no,no,no,no,no,no
4156,no,0,9,no,no,no,no,no,no,no,no,no,no
4157,no,0,9,no,no,no,no,no,no,no,no,no,no
4158,no,0,9,no,no,no,no,no,no,no,no,no,no
4159,no,0,9,no,no,no,no,no,no,no,no,no,no
4160,no,0,9,no,no,no,no,no,no,no,no,no,no
4161,no,0,9,no,no,no,no,no,no,no,no,no,no
4162,no,0,9,no,no,no,no,no,no,no,no,no,no
4163,no,0,9,no,no,no,no,no,no,no,no,no,no
4164,no,0,9,no,no,no,no,no,no,no,no,no,no
4165,no,0,9,no,no,no,no,no,no,no,no,no,no
4166,no,0,9,no,no,no,no,no,no,no,no,no,no
4167,no,0,9,no,no,no,no,no,no,no,no,no,no
4168,no,0,9,no,no,no,no,no,no,no,no,no,no
4169,no,0,9,no,no,no,no,no,no,no,no,no,no
4170,yes,7,2,yes,yes,yes,yes,yes,no,no,yes,yes,yes
4171,no,0,9,no,no,no,no,no,no,no,no,no,no
4172,no,0,9,no,no,no,no,no,no,no,no,no,no
4173,no,0,9,no,no,no,no,no,no,no,no,no,no
4174,no,0,9,no,no,no,no,no,no,no,no,no,no
4175,no,0,9,no,no,no,no,no,no,no,no,no,no
4176,no,0,9,no,no,no,no,no,no,no,no,no,no
4177,no,0,9,no,no,no,no,no,no,no,no,no,no
4178,no,0,9,no,no,no,no,no,no,no,no,no,no
4179,no,0,9,no,no,no,no,no,no,no,no,no,no
4180,no,0,9,no,no,no,no,no,no,no,no,no,no
4181,no,0,9,no,no,no,no,no,no,no,no,no,no
4182,no,0,9,no,no,no,no,no,no,no,no,no,no
4183,no,0,9,no,no,no,no,no,no,no,no,no,no
4184,no,0,9,no,no,no,no,no,no,no,no,no,no
4185,no,0,9,no,no,no,no,no,no,no,no,no,no
4186,no,0,9,no,no,no,no,no,no,no,no,no,no
4187,no,1,8,no,yes,no,no,no,no,no,no,no,no
4188,no,0,9,no,no,no,no,no,no,no,no,no,no
4189,no,1,8,no,yes,no,no,no,no,no,no,no,no
4190,no,0,9,no,no,no,no,no,no,no,no,no,no
4191,no,0,9,no,no,no,no,no,no,no,no,no,no
4192,no,0,9,no,no,no,no,no,no,no,no,no,no
4193,no,0,9,no,no,no,no,no,no,no,no,no,no
4194,yes,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
4195,no,0,9,no,no,no,no,no,no,no,no,no,no
4196,no,0,9,no,no,no,no,no,no,no,no,no,no
4197,no,0,9,no,no,no,no,no,no,no,no,no,no
4198,no,0,9,no,no,no,no,no,no,no,no,no,no
4199,no,0,9,no,no,no,no,no,no,no,no,no,no
4200,no,0,9,no,no,no,no,no,no,no,no,no,no
4201,no,0,9,no,no,no,no,no,no,no,no,no,no
4202,no,0,9,no,no,no,no,no,no,no,no,no,no
4203,no,0,9,no,no,no,no,no,no,no,no,no,no
4204,no,0,9,no,no,no,no,no,no,no,no,no,no
4205,no,0,9,no,no,no,no,no,no,no,no,no,no
4206,no,0,9,no,no,no,no,no,no,no,no,no,no
4207,no,0,9,no,no,no,no,no,no,no,no,no,no
4208,no,0,9,no,no,no,no,no,no,no,no,no,no
4209,no,0,9,no,no,no,no,no,no,no,no,no,no
4210,no,0,9,no,no,no,no,no,no,no,no,no,no
4211,yes,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
4212,no,0,9,no,no,no,no,no,no,no,no,no,no
4213,no,0,9,no,no,no,no,no,no,no,no,no,no
4214,no,0,9,no,no,no,no,no,no,no,no,no,no
4215,no,0,9,no,no,no,no,no,no,no,no,no,no
4216,no,0,9,no,no,no,no,no,no,no,no,no,no
4217,no,0,9,no,no,no,no,no,no,no,no,no,no
4218,no,0,9,no,no,no,no,no,no,no,no,no,no
4219,no,2,7,no,yes,no,no,no,no,no,yes,no,no
4220,no,0,9,no,no,no,no,no,no,no,no,no,no
4221,no,0,9,no,no,no,no,no,no,no,no,no,no
4222,no,0,9,no,no,no,no,no,no,no,no,no,no
4223,no,0,9,no,no,no,no,no,no,no,no,no,no
4224,no,0,9,no,no,no,no,no,no,no,no,no,no
4225,no,1,8,no,no,no,yes,no,no,no,no,no,no
4226,no,0,9,no,no,no,no,no,no,no,no,no,no
4227,no,0,9,no,no,no,no,no,no,no,no,no,no
4228,no,0,9,no,no,no,no,no,no,no,no,no,no
4229,no,0,9,no,no,no,no,no,no,no,no,no,no
4230,no,0,9,no,no,no,no,no,no,no,no,no,no
4231,no,1,8,no,no,no,no,no,no,no,yes,no,no
4232,no,0,9,no,no,no,no,no,no,no,no,no,no
4233,no,0,9,no,no,no,no,no,no,no,no,no,no
4234,no,0,9,no,no,no,no,no,no,no,no,no,no
4235,no,0,9,no,no,no,no,no,no,no,no,no,no
4236,no,0,9,no,no,no,no,no,no,no,no,no,no
4237,no,0,9,no,no,no,no,no,no,no,no,no,no
4238,no,0,9,no,no,no,no,no,no,no,no,no,no
4239,no,0,9,no,no,no,no,no,no,no,no,no,no
4240,no,0,9,no,no,no,no,no,no,no,no,no,no
4241,no,0,9,no,no,no,no,no,no,no,no,no,no
4242,no,0,9,no,no,no,no,no,no,no,no,no,no
4243,no,0,9,no,no,no,no,no,no,no,no,no,no
4244,no,0,9,no,no,no,no,no,no,no,no,no,no
4245,no,0,9,no,no,no,no,no,no,no,no,no,no
4246,no,0,9,no,no,no,no,no,no,no,no,no,no
4247,no,0,9,no,no,no,no,no,no,no,no,no,no
4248,no,0,9,no,no,no,no,no,no,no,no,no,no
4249,no,0,9,no,no,no,no,no,no,no,no,no,no
4250,no,0,9,no,no,no,no,no,no,no,no,no,no
4251,no,0,9,no,no,no,no,no,no,no,no,no,no
4252,no,0,9,no,no,no,no,no,no,no,no,no,no
4253,no,0,9,no,no,no,no,no,no,no,no,no,no
4254,no,0,9,no,no,no,no,no,no,no,no,no,no
4255,no,0,9,no,no,no,no,no,no,no,no,no,no
4256,no,0,9,no,no,no,no,no,no,no,no,no,no
4257,no,0,9,no,no,no,no,no,no,no,no,no,no
4258,no,0,9,no,no,no,no,no,no,no,no,no,no
4259,no,0,9,no,no,no,no,no,no,no,no,no,no
4260,no,0,9,no,no,no,no,no,no,no,no,no,no
4261,no,0,9,no,no,no,no,no,no,no,no,no,no
4262,no,0,9,no,no,no,no,no,no,no,no,no,no
4263,no,0,9,no,no,no,no,no,no,no,no,no,no
4264,no,0,9,no,no,no,no,no,no,no,no,no,no
4265,no,0,9,no,no,no,no,no,no,no,no,no,no
4266,no,0,9,no,no,no,no,no,no,no,no,no,no
4267,no,0,9,no,no,no,no,no,no,no,no,no,no
4268,no,0,9,no,no,no,no,no,no,no,no,no,no
4269,no,0,9,no,no,no,no,no,no,no,no,no,no
4270,no,0,9,no,no,no,no,no,no,no,no,no,no
4271,no,0,9,no,no,no,no,no,no,no,no,no,no
4272,no,0,9,no,no,no,no,no,no,no,no,no,no
4273,no,0,9,no,no,no,no,no,no,no,no,no,no
4274,no,1,8,no,no,no,no,no,no,no,yes,no,no
4275,no,0,9,no,no,no,no,no,no,no,no,no,no
4276,no,0,9,no,no,no,no,no,no,no,no,no,no
4277,no,0,9,no,no,no,no,no,no,no,no,no,no
4278,no,1,8,no,no,no,no,no,no,no,no,yes,no
4279,no,0,9,no,no,no,no,no,no,no,no,no,no
4280,no,0,9,no,no,no,no,no,no,no,no,no,no
4281,no,0,9,no,no,no,no,no,no,no,no,no,no
4282,no,0,9,no,no,no,no,no,no,no,no,no,no
4283,no,0,9,no,no,no,no,no,no,no,no,no,no
4284,no,1,8,no,no,yes,no,no,no,no,no,no,no
4285,no,0,9,no,no,no,no,no,no,no,no,no,no
4286,no,0,9,no,no,no,no,no,no,no,no,no,no
4287,no,0,9,no,no,no,no,no,no,no,no,no,no
4288,no,0,9,no,no,no,no,no,no,no,no,no,no
4289,no,0,9,no,no,no,no,no,no,no,no,no,no
4290,no,0,9,no,no,no,no,no,no,no,no,no,no
4291,no,0,9,no,no,no,no,no,no,no,no,no,no
4292,no,0,9,no,no,no,no,no,no,no,no,no,no
4293,no,0,9,no,no,no,no,no,no,no,no,no,no
4294,no,0,9,no,no,no,no,no,no,no,no,no,no
4295,no,0,9,no,no,no,no,no,no,no,no,no,no
4296,no,0,9,no,no,no,no,no,no,no,no,no,no
4297,no,0,9,no,no,no,no,no,no,no,no,no,no
4298,no,1,8,no,no,no,no,no,no,no,yes,no,no
4299,no,0,9,no,no,no,no,no,no,no,no,no,no
4300,no,1,8,no,no,no,no,no,no,yes,no,no,no
4301,no,0,9,no,no,no,no,no,no,no,no,no,no
4302,no,0,9,no,no,no,no,no,no,no,no,no,no
4303,no,0,9,no,no,no,no,no,no,no,no,no,no
4304,no,0,9,no,no,no,no,no,no,no,no,no,no
4305,no,2,7,yes,yes,no,no,no,no,no,no,no,no
4306,no,1,8,no,no,no,no,no,no,no,yes,no,no
4307,no,0,9,no,no,no,no,no,no,no,no,no,no
4308,no,0,9,no,no,no,no,no,no,no,no,no,no
4309,no,1,8,no,no,no,no,no,yes,no,no,no,no
4310,no,0,9,no,no,no,no,no,no,no,no,no,no
4311,yes,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
4312,no,0,9,no,no,no,no,no,no,no,no,no,no
4313,no,0,9,no,no,no,no,no,no,no,no,no,no
4314,no,0,9,no,no,no,no,no,no,no,no,no,no
4315,no,0,9,no,no,no,no,no,no,no,no,no,no
