,label,yes_vote,no_vote,columba-1.4-src,jfreechart-1.0.19,jEdit-4.2,apache-ant-1.7.0,sql12,jruby-1.4.0,apache-jmeter-2.10,argouml,hibernate-distribution-3.3.2.GA,code_ensemble
2679,no,0,9,no,no,no,no,no,no,no,no,no,no
2680,no,0,9,no,no,no,no,no,no,no,no,no,no
2681,no,0,9,no,no,no,no,no,no,no,no,no,no
2682,no,0,9,no,no,no,no,no,no,no,no,no,no
2683,no,0,9,no,no,no,no,no,no,no,no,no,no
2684,no,0,9,no,no,no,no,no,no,no,no,no,no
2685,no,0,9,no,no,no,no,no,no,no,no,no,no
2686,no,0,9,no,no,no,no,no,no,no,no,no,no
2687,no,0,9,no,no,no,no,no,no,no,no,no,no
2688,no,0,9,no,no,no,no,no,no,no,no,no,no
2689,no,0,9,no,no,no,no,no,no,no,no,no,no
2690,no,0,9,no,no,no,no,no,no,no,no,no,no
2691,no,0,9,no,no,no,no,no,no,no,no,no,no
2692,no,0,9,no,no,no,no,no,no,no,no,no,no
2693,no,0,9,no,no,no,no,no,no,no,no,no,no
2694,no,0,9,no,no,no,no,no,no,no,no,no,no
2695,no,0,9,no,no,no,no,no,no,no,no,no,no
2696,no,0,9,no,no,no,no,no,no,no,no,no,no
2697,no,2,7,no,no,no,no,yes,no,yes,no,no,no
2698,no,0,9,no,no,no,no,no,no,no,no,no,no
2699,no,0,9,no,no,no,no,no,no,no,no,no,no
2700,no,0,9,no,no,no,no,no,no,no,no,no,no
2701,no,0,9,no,no,no,no,no,no,no,no,no,no
2702,no,0,9,no,no,no,no,no,no,no,no,no,no
2703,no,0,9,no,no,no,no,no,no,no,no,no,no
2704,no,1,8,no,no,yes,no,no,no,no,no,no,no
2705,no,0,9,no,no,no,no,no,no,no,no,no,no
2706,no,0,9,no,no,no,no,no,no,no,no,no,no
2707,no,0,9,no,no,no,no,no,no,no,no,no,no
2708,no,0,9,no,no,no,no,no,no,no,no,no,no
2709,no,0,9,no,no,no,no,no,no,no,no,no,no
2710,no,0,9,no,no,no,no,no,no,no,no,no,no
2711,no,0,9,no,no,no,no,no,no,no,no,no,no
2712,no,0,9,no,no,no,no,no,no,no,no,no,no
2713,no,0,9,no,no,no,no,no,no,no,no,no,no
2714,no,2,7,no,no,no,no,yes,no,no,no,yes,no
2715,no,1,8,no,no,no,yes,no,no,no,no,no,no
2716,no,0,9,no,no,no,no,no,no,no,no,no,no
2717,no,0,9,no,no,no,no,no,no,no,no,no,no
2718,no,0,9,no,no,no,no,no,no,no,no,no,no
2719,no,0,9,no,no,no,no,no,no,no,no,no,no
2720,no,0,9,no,no,no,no,no,no,no,no,no,no
2721,no,0,9,no,no,no,no,no,no,no,no,no,no
2722,no,0,9,no,no,no,no,no,no,no,no,no,no
2723,no,0,9,no,no,no,no,no,no,no,no,no,no
2724,no,0,9,no,no,no,no,no,no,no,no,no,no
2725,no,0,9,no,no,no,no,no,no,no,no,no,no
2726,no,1,8,no,no,yes,no,no,no,no,no,no,no
2727,yes,2,7,yes,no,yes,no,no,no,no,no,no,no
2728,no,0,9,no,no,no,no,no,no,no,no,no,no
2729,no,1,8,no,no,yes,no,no,no,no,no,no,no
2730,no,0,9,no,no,no,no,no,no,no,no,no,no
2731,no,0,9,no,no,no,no,no,no,no,no,no,no
2732,no,0,9,no,no,no,no,no,no,no,no,no,no
2733,no,0,9,no,no,no,no,no,no,no,no,no,no
2734,no,0,9,no,no,no,no,no,no,no,no,no,no
2735,no,0,9,no,no,no,no,no,no,no,no,no,no
2736,no,0,9,no,no,no,no,no,no,no,no,no,no
2737,no,0,9,no,no,no,no,no,no,no,no,no,no
2738,no,1,8,no,no,no,yes,no,no,no,no,no,no
2739,no,0,9,no,no,no,no,no,no,no,no,no,no
2740,no,0,9,no,no,no,no,no,no,no,no,no,no
2741,no,0,9,no,no,no,no,no,no,no,no,no,no
2742,no,0,9,no,no,no,no,no,no,no,no,no,no
2743,no,0,9,no,no,no,no,no,no,no,no,no,no
2744,no,0,9,no,no,no,no,no,no,no,no,no,no
2745,no,0,9,no,no,no,no,no,no,no,no,no,no
2746,no,1,8,no,no,no,no,no,no,no,yes,no,no
2747,no,0,9,no,no,no,no,no,no,no,no,no,no
2748,no,0,9,no,no,no,no,no,no,no,no,no,no
2749,no,1,8,no,no,no,no,no,no,yes,no,no,no
2750,no,0,9,no,no,no,no,no,no,no,no,no,no
2751,no,0,9,no,no,no,no,no,no,no,no,no,no
2752,no,0,9,no,no,no,no,no,no,no,no,no,no
2753,no,0,9,no,no,no,no,no,no,no,no,no,no
2754,no,0,9,no,no,no,no,no,no,no,no,no,no
2755,no,0,9,no,no,no,no,no,no,no,no,no,no
2756,no,0,9,no,no,no,no,no,no,no,no,no,no
2757,no,0,9,no,no,no,no,no,no,no,no,no,no
2758,no,1,8,no,no,no,no,no,no,yes,no,no,no
2759,no,0,9,no,no,no,no,no,no,no,no,no,no
2760,no,0,9,no,no,no,no,no,no,no,no,no,no
2761,no,0,9,no,no,no,no,no,no,no,no,no,no
2762,no,0,9,no,no,no,no,no,no,no,no,no,no
2763,no,0,9,no,no,no,no,no,no,no,no,no,no
2764,no,1,8,no,no,no,yes,no,no,no,no,no,no
2765,no,0,9,no,no,no,no,no,no,no,no,no,no
2766,no,0,9,no,no,no,no,no,no,no,no,no,no
2767,no,2,7,yes,no,yes,no,no,no,no,no,no,no
2768,no,0,9,no,no,no,no,no,no,no,no,no,no
2769,no,0,9,no,no,no,no,no,no,no,no,no,no
2770,no,1,8,no,no,no,no,yes,no,no,no,no,no
2771,no,0,9,no,no,no,no,no,no,no,no,no,no
2772,no,0,9,no,no,no,no,no,no,no,no,no,no
2773,no,0,9,no,no,no,no,no,no,no,no,no,no
2774,no,0,9,no,no,no,no,no,no,no,no,no,no
2775,no,0,9,no,no,no,no,no,no,no,no,no,no
2776,no,0,9,no,no,no,no,no,no,no,no,no,no
2777,no,0,9,no,no,no,no,no,no,no,no,no,no
2778,no,0,9,no,no,no,no,no,no,no,no,no,no
2779,no,0,9,no,no,no,no,no,no,no,no,no,no
2780,no,0,9,no,no,no,no,no,no,no,no,no,no
2781,no,1,8,no,no,no,yes,no,no,no,no,no,no
2782,no,0,9,no,no,no,no,no,no,no,no,no,no
2783,no,0,9,no,no,no,no,no,no,no,no,no,no
2784,no,0,9,no,no,no,no,no,no,no,no,no,no
2785,no,1,8,no,no,yes,no,no,no,no,no,no,no
2786,no,0,9,no,no,no,no,no,no,no,no,no,no
2787,no,0,9,no,no,no,no,no,no,no,no,no,no
2788,no,0,9,no,no,no,no,no,no,no,no,no,no
2789,no,0,9,no,no,no,no,no,no,no,no,no,no
2790,no,0,9,no,no,no,no,no,no,no,no,no,no
2791,yes,2,7,no,no,no,yes,no,yes,no,no,no,no
2792,no,0,9,no,no,no,no,no,no,no,no,no,no
2793,no,0,9,no,no,no,no,no,no,no,no,no,no
2794,no,2,7,no,no,no,no,yes,yes,no,no,no,no
2795,no,0,9,no,no,no,no,no,no,no,no,no,no
2796,no,0,9,no,no,no,no,no,no,no,no,no,no
2797,no,0,9,no,no,no,no,no,no,no,no,no,no
2798,no,0,9,no,no,no,no,no,no,no,no,no,no
2799,no,0,9,no,no,no,no,no,no,no,no,no,no
2800,no,0,9,no,no,no,no,no,no,no,no,no,no
2801,no,0,9,no,no,no,no,no,no,no,no,no,no
2802,no,0,9,no,no,no,no,no,no,no,no,no,no
2803,no,0,9,no,no,no,no,no,no,no,no,no,no
2804,no,0,9,no,no,no,no,no,no,no,no,no,no
2805,no,0,9,no,no,no,no,no,no,no,no,no,no
2806,no,0,9,no,no,no,no,no,no,no,no,no,no
2807,yes,8,1,yes,yes,no,yes,yes,yes,yes,yes,yes,yes
2808,no,0,9,no,no,no,no,no,no,no,no,no,no
2809,no,0,9,no,no,no,no,no,no,no,no,no,no
2810,no,0,9,no,no,no,no,no,no,no,no,no,no
2811,no,0,9,no,no,no,no,no,no,no,no,no,no
2812,no,0,9,no,no,no,no,no,no,no,no,no,no
2813,no,0,9,no,no,no,no,no,no,no,no,no,no
2814,no,0,9,no,no,no,no,no,no,no,no,no,no
2815,no,1,8,no,no,yes,no,no,no,no,no,no,no
2816,no,1,8,yes,no,no,no,no,no,no,no,no,no
2817,no,0,9,no,no,no,no,no,no,no,no,no,no
2818,no,0,9,no,no,no,no,no,no,no,no,no,no
2819,yes,2,7,no,no,no,no,yes,no,no,no,yes,no
2820,no,0,9,no,no,no,no,no,no,no,no,no,no
2821,no,0,9,no,no,no,no,no,no,no,no,no,no
2822,no,0,9,no,no,no,no,no,no,no,no,no,no
2823,no,0,9,no,no,no,no,no,no,no,no,no,no
2824,no,0,9,no,no,no,no,no,no,no,no,no,no
2825,no,0,9,no,no,no,no,no,no,no,no,no,no
2826,no,0,9,no,no,no,no,no,no,no,no,no,no
2827,no,0,9,no,no,no,no,no,no,no,no,no,no
2828,no,0,9,no,no,no,no,no,no,no,no,no,no
2829,no,0,9,no,no,no,no,no,no,no,no,no,no
2830,no,0,9,no,no,no,no,no,no,no,no,no,no
2831,no,0,9,no,no,no,no,no,no,no,no,no,no
2832,no,0,9,no,no,no,no,no,no,no,no,no,no
2833,no,0,9,no,no,no,no,no,no,no,no,no,no
2834,no,0,9,no,no,no,no,no,no,no,no,no,no
2835,no,1,8,no,no,yes,no,no,no,no,no,no,no
2836,no,1,8,no,no,yes,no,no,no,no,no,no,no
2837,no,0,9,no,no,no,no,no,no,no,no,no,no
2838,no,0,9,no,no,no,no,no,no,no,no,no,no
2839,no,0,9,no,no,no,no,no,no,no,no,no,no
2840,no,0,9,no,no,no,no,no,no,no,no,no,no
2841,no,0,9,no,no,no,no,no,no,no,no,no,no
2842,no,0,9,no,no,no,no,no,no,no,no,no,no
2843,no,0,9,no,no,no,no,no,no,no,no,no,no
2844,yes,8,1,yes,yes,yes,yes,yes,yes,yes,yes,no,yes
2845,no,1,8,no,no,no,no,no,no,no,yes,no,no
2846,no,0,9,no,no,no,no,no,no,no,no,no,no
2847,no,0,9,no,no,no,no,no,no,no,no,no,no
2848,yes,3,6,no,no,no,no,no,no,yes,yes,yes,no
2849,no,0,9,no,no,no,no,no,no,no,no,no,no
2850,no,0,9,no,no,no,no,no,no,no,no,no,no
2851,no,0,9,no,no,no,no,no,no,no,no,no,no
2852,no,0,9,no,no,no,no,no,no,no,no,no,no
2853,no,0,9,no,no,no,no,no,no,no,no,no,no
2854,no,2,7,no,yes,yes,no,no,no,no,no,no,no
2855,no,0,9,no,no,no,no,no,no,no,no,no,no
2856,no,0,9,no,no,no,no,no,no,no,no,no,no
2857,no,1,8,no,no,no,no,no,no,no,no,yes,no
2858,no,0,9,no,no,no,no,no,no,no,no,no,no
2859,no,0,9,no,no,no,no,no,no,no,no,no,no
2860,no,0,9,no,no,no,no,no,no,no,no,no,no
2861,no,0,9,no,no,no,no,no,no,no,no,no,no
2862,no,0,9,no,no,no,no,no,no,no,no,no,no
2863,no,0,9,no,no,no,no,no,no,no,no,no,no
2864,no,0,9,no,no,no,no,no,no,no,no,no,no
2865,no,0,9,no,no,no,no,no,no,no,no,no,no
2866,no,1,8,no,no,no,no,no,no,no,no,yes,no
2867,no,0,9,no,no,no,no,no,no,no,no,no,no
2868,no,0,9,no,no,no,no,no,no,no,no,no,no
2869,no,0,9,no,no,no,no,no,no,no,no,no,no
2870,no,0,9,no,no,no,no,no,no,no,no,no,no
2871,no,0,9,no,no,no,no,no,no,no,no,no,no
2872,no,0,9,no,no,no,no,no,no,no,no,no,no
2873,no,0,9,no,no,no,no,no,no,no,no,no,no
2874,no,0,9,no,no,no,no,no,no,no,no,no,no
2875,no,0,9,no,no,no,no,no,no,no,no,no,no
2876,no,0,9,no,no,no,no,no,no,no,no,no,no
2877,no,0,9,no,no,no,no,no,no,no,no,no,no
2878,no,0,9,no,no,no,no,no,no,no,no,no,no
2879,no,1,8,no,yes,no,no,no,no,no,no,no,no
2880,no,1,8,no,no,no,no,no,no,no,no,yes,no
2881,no,0,9,no,no,no,no,no,no,no,no,no,no
2882,no,0,9,no,no,no,no,no,no,no,no,no,no
2883,no,0,9,no,no,no,no,no,no,no,no,no,no
2884,no,0,9,no,no,no,no,no,no,no,no,no,no
2885,no,0,9,no,no,no,no,no,no,no,no,no,no
2886,no,0,9,no,no,no,no,no,no,no,no,no,no
2887,no,0,9,no,no,no,no,no,no,no,no,no,no
2888,no,0,9,no,no,no,no,no,no,no,no,no,no
2889,no,0,9,no,no,no,no,no,no,no,no,no,no
2890,no,0,9,no,no,no,no,no,no,no,no,no,no
2891,no,1,8,no,no,no,no,no,no,no,no,yes,no
2892,no,0,9,no,no,no,no,no,no,no,no,no,no
2893,no,1,8,no,no,no,no,yes,no,no,no,no,no
2894,no,0,9,no,no,no,no,no,no,no,no,no,no
2895,no,0,9,no,no,no,no,no,no,no,no,no,no
2896,no,0,9,no,no,no,no,no,no,no,no,no,no
2897,no,0,9,no,no,no,no,no,no,no,no,no,no
2898,no,0,9,no,no,no,no,no,no,no,no,no,no
2899,no,0,9,no,no,no,no,no,no,no,no,no,no
2900,no,1,8,no,no,no,no,no,no,yes,no,no,no
2901,no,0,9,no,no,no,no,no,no,no,no,no,no
2902,no,0,9,no,no,no,no,no,no,no,no,no,no
2903,no,1,8,no,no,no,yes,no,no,no,no,no,no
2904,no,0,9,no,no,no,no,no,no,no,no,no,no
2905,no,0,9,no,no,no,no,no,no,no,no,no,no
2906,no,0,9,no,no,no,no,no,no,no,no,no,no
2907,no,0,9,no,no,no,no,no,no,no,no,no,no
2908,no,0,9,no,no,no,no,no,no,no,no,no,no
2909,no,0,9,no,no,no,no,no,no,no,no,no,no
2910,no,0,9,no,no,no,no,no,no,no,no,no,no
2911,no,0,9,no,no,no,no,no,no,no,no,no,no
2912,no,1,8,no,no,yes,no,no,no,no,no,no,no
2913,no,1,8,no,no,no,no,no,yes,no,no,no,no
2914,no,0,9,no,no,no,no,no,no,no,no,no,no
2915,no,0,9,no,no,no,no,no,no,no,no,no,no
2916,no,1,8,no,no,yes,no,no,no,no,no,no,no
2917,no,1,8,no,no,no,yes,no,no,no,no,no,no
2918,no,1,8,no,no,yes,no,no,no,no,no,no,no
2919,no,0,9,no,no,no,no,no,no,no,no,no,no
2920,no,0,9,no,no,no,no,no,no,no,no,no,no
2921,no,0,9,no,no,no,no,no,no,no,no,no,no
2922,no,0,9,no,no,no,no,no,no,no,no,no,no
2923,no,0,9,no,no,no,no,no,no,no,no,no,no
2924,no,0,9,no,no,no,no,no,no,no,no,no,no
2925,no,0,9,no,no,no,no,no,no,no,no,no,no
2926,no,0,9,no,no,no,no,no,no,no,no,no,no
2927,no,0,9,no,no,no,no,no,no,no,no,no,no
2928,no,0,9,no,no,no,no,no,no,no,no,no,no
2929,no,0,9,no,no,no,no,no,no,no,no,no,no
2930,no,0,9,no,no,no,no,no,no,no,no,no,no
2931,no,0,9,no,no,no,no,no,no,no,no,no,no
2932,no,0,9,no,no,no,no,no,no,no,no,no,no
2933,no,0,9,no,no,no,no,no,no,no,no,no,no
2934,no,1,8,no,no,no,no,no,no,no,yes,no,no
2935,no,0,9,no,no,no,no,no,no,no,no,no,no
2936,no,0,9,no,no,no,no,no,no,no,no,no,no
2937,no,0,9,no,no,no,no,no,no,no,no,no,no
2938,no,0,9,no,no,no,no,no,no,no,no,no,no
2939,no,0,9,no,no,no,no,no,no,no,no,no,no
2940,no,0,9,no,no,no,no,no,no,no,no,no,no
2941,no,0,9,no,no,no,no,no,no,no,no,no,no
2942,no,0,9,no,no,no,no,no,no,no,no,no,no
2943,no,0,9,no,no,no,no,no,no,no,no,no,no
2944,no,0,9,no,no,no,no,no,no,no,no,no,no
2945,no,1,8,yes,no,no,no,no,no,no,no,no,no
2946,no,0,9,no,no,no,no,no,no,no,no,no,no
2947,no,0,9,no,no,no,no,no,no,no,no,no,no
2948,no,0,9,no,no,no,no,no,no,no,no,no,no
2949,no,0,9,no,no,no,no,no,no,no,no,no,no
2950,no,1,8,no,no,no,no,yes,no,no,no,no,no
2951,no,0,9,no,no,no,no,no,no,no,no,no,no
2952,no,0,9,no,no,no,no,no,no,no,no,no,no
2953,no,0,9,no,no,no,no,no,no,no,no,no,no
2954,no,0,9,no,no,no,no,no,no,no,no,no,no
2955,no,0,9,no,no,no,no,no,no,no,no,no,no
2956,no,0,9,no,no,no,no,no,no,no,no,no,no
2957,no,0,9,no,no,no,no,no,no,no,no,no,no
2958,no,1,8,no,yes,no,no,no,no,no,no,no,no
2959,no,0,9,no,no,no,no,no,no,no,no,no,no
2960,no,0,9,no,no,no,no,no,no,no,no,no,no
2961,no,0,9,no,no,no,no,no,no,no,no,no,no
2962,no,0,9,no,no,no,no,no,no,no,no,no,no
2963,no,0,9,no,no,no,no,no,no,no,no,no,no
2964,no,0,9,no,no,no,no,no,no,no,no,no,no
2965,no,0,9,no,no,no,no,no,no,no,no,no,no
2966,no,0,9,no,no,no,no,no,no,no,no,no,no
2967,no,0,9,no,no,no,no,no,no,no,no,no,no
2968,no,0,9,no,no,no,no,no,no,no,no,no,no
2969,no,1,8,no,yes,no,no,no,no,no,no,no,no
2970,no,0,9,no,no,no,no,no,no,no,no,no,no
2971,no,0,9,no,no,no,no,no,no,no,no,no,no
2972,no,1,8,no,no,no,no,no,no,no,yes,no,no
2973,no,0,9,no,no,no,no,no,no,no,no,no,no
2974,no,0,9,no,no,no,no,no,no,no,no,no,no
2975,yes,8,1,yes,yes,no,yes,yes,yes,yes,yes,yes,yes
2976,no,0,9,no,no,no,no,no,no,no,no,no,no
2977,no,0,9,no,no,no,no,no,no,no,no,no,no
2978,no,0,9,no,no,no,no,no,no,no,no,no,no
2979,no,0,9,no,no,no,no,no,no,no,no,no,no
2980,yes,2,7,no,no,no,no,no,no,no,yes,yes,no
2981,no,0,9,no,no,no,no,no,no,no,no,no,no
2982,no,0,9,no,no,no,no,no,no,no,no,no,no
2983,no,1,8,no,no,yes,no,no,no,no,no,no,no
2984,no,0,9,no,no,no,no,no,no,no,no,no,no
2985,no,0,9,no,no,no,no,no,no,no,no,no,no
2986,no,0,9,no,no,no,no,no,no,no,no,no,no
2987,no,0,9,no,no,no,no,no,no,no,no,no,no
2988,no,0,9,no,no,no,no,no,no,no,no,no,no
2989,no,0,9,no,no,no,no,no,no,no,no,no,no
2990,no,0,9,no,no,no,no,no,no,no,no,no,no
2991,no,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
2992,no,0,9,no,no,no,no,no,no,no,no,no,no
2993,no,0,9,no,no,no,no,no,no,no,no,no,no
2994,no,0,9,no,no,no,no,no,no,no,no,no,no
2995,no,0,9,no,no,no,no,no,no,no,no,no,no
2996,no,0,9,no,no,no,no,no,no,no,no,no,no
2997,no,0,9,no,no,no,no,no,no,no,no,no,no
2998,no,0,9,no,no,no,no,no,no,no,no,no,no
2999,no,0,9,no,no,no,no,no,no,no,no,no,no
3000,yes,0,9,no,no,no,no,no,no,no,no,no,no
3001,no,0,9,no,no,no,no,no,no,no,no,no,no
3002,no,0,9,no,no,no,no,no,no,no,no,no,no
3003,no,1,8,no,no,no,no,yes,no,no,no,no,no
3004,no,1,8,no,no,no,no,no,yes,no,no,no,no
3005,no,0,9,no,no,no,no,no,no,no,no,no,no
3006,no,0,9,no,no,no,no,no,no,no,no,no,no
3007,no,0,9,no,no,no,no,no,no,no,no,no,no
3008,no,0,9,no,no,no,no,no,no,no,no,no,no
3009,no,0,9,no,no,no,no,no,no,no,no,no,no
3010,no,0,9,no,no,no,no,no,no,no,no,no,no
3011,no,0,9,no,no,no,no,no,no,no,no,no,no
3012,no,0,9,no,no,no,no,no,no,no,no,no,no
3013,no,0,9,no,no,no,no,no,no,no,no,no,no
3014,no,0,9,no,no,no,no,no,no,no,no,no,no
3015,no,0,9,no,no,no,no,no,no,no,no,no,no
3016,no,0,9,no,no,no,no,no,no,no,no,no,no
3017,no,0,9,no,no,no,no,no,no,no,no,no,no
3018,no,0,9,no,no,no,no,no,no,no,no,no,no
3019,no,0,9,no,no,no,no,no,no,no,no,no,no
3020,no,0,9,no,no,no,no,no,no,no,no,no,no
3021,no,0,9,no,no,no,no,no,no,no,no,no,no
3022,no,2,7,no,no,yes,no,yes,no,no,no,no,no
3023,no,0,9,no,no,no,no,no,no,no,no,no,no
3024,no,0,9,no,no,no,no,no,no,no,no,no,no
3025,no,0,9,no,no,no,no,no,no,no,no,no,no
3026,no,0,9,no,no,no,no,no,no,no,no,no,no
3027,no,0,9,no,no,no,no,no,no,no,no,no,no
3028,no,0,9,no,no,no,no,no,no,no,no,no,no
3029,no,0,9,no,no,no,no,no,no,no,no,no,no
3030,no,0,9,no,no,no,no,no,no,no,no,no,no
3031,no,0,9,no,no,no,no,no,no,no,no,no,no
3032,no,0,9,no,no,no,no,no,no,no,no,no,no
3033,no,0,9,no,no,no,no,no,no,no,no,no,no
3034,no,1,8,yes,no,no,no,no,no,no,no,no,no
3035,no,0,9,no,no,no,no,no,no,no,no,no,no
3036,no,0,9,no,no,no,no,no,no,no,no,no,no
3037,no,0,9,no,no,no,no,no,no,no,no,no,no
3038,no,1,8,no,no,no,no,no,no,no,no,yes,no
3039,no,0,9,no,no,no,no,no,no,no,no,no,no
3040,no,0,9,no,no,no,no,no,no,no,no,no,no
3041,no,0,9,no,no,no,no,no,no,no,no,no,no
3042,no,0,9,no,no,no,no,no,no,no,no,no,no
3043,no,0,9,no,no,no,no,no,no,no,no,no,no
3044,no,0,9,no,no,no,no,no,no,no,no,no,no
3045,no,0,9,no,no,no,no,no,no,no,no,no,no
3046,no,1,8,no,no,no,no,no,no,no,yes,no,no
3047,no,0,9,no,no,no,no,no,no,no,no,no,no
3048,no,0,9,no,no,no,no,no,no,no,no,no,no
3049,no,0,9,no,no,no,no,no,no,no,no,no,no
3050,no,0,9,no,no,no,no,no,no,no,no,no,no
3051,no,0,9,no,no,no,no,no,no,no,no,no,no
3052,no,0,9,no,no,no,no,no,no,no,no,no,no
3053,no,0,9,no,no,no,no,no,no,no,no,no,no
3054,no,0,9,no,no,no,no,no,no,no,no,no,no
3055,no,0,9,no,no,no,no,no,no,no,no,no,no
3056,no,0,9,no,no,no,no,no,no,no,no,no,no
3057,no,0,9,no,no,no,no,no,no,no,no,no,no
3058,no,0,9,no,no,no,no,no,no,no,no,no,no
3059,no,0,9,no,no,no,no,no,no,no,no,no,no
3060,no,0,9,no,no,no,no,no,no,no,no,no,no
3061,no,0,9,no,no,no,no,no,no,no,no,no,no
3062,no,0,9,no,no,no,no,no,no,no,no,no,no
3063,no,0,9,no,no,no,no,no,no,no,no,no,no
3064,no,0,9,no,no,no,no,no,no,no,no,no,no
3065,no,0,9,no,no,no,no,no,no,no,no,no,no
3066,no,0,9,no,no,no,no,no,no,no,no,no,no
3067,no,0,9,no,no,no,no,no,no,no,no,no,no
3068,no,0,9,no,no,no,no,no,no,no,no,no,no
3069,no,0,9,no,no,no,no,no,no,no,no,no,no
3070,no,0,9,no,no,no,no,no,no,no,no,no,no
3071,no,0,9,no,no,no,no,no,no,no,no,no,no
3072,no,0,9,no,no,no,no,no,no,no,no,no,no
3073,no,0,9,no,no,no,no,no,no,no,no,no,no
3074,no,0,9,no,no,no,no,no,no,no,no,no,no
3075,no,0,9,no,no,no,no,no,no,no,no,no,no
3076,no,0,9,no,no,no,no,no,no,no,no,no,no
3077,no,0,9,no,no,no,no,no,no,no,no,no,no
3078,no,0,9,no,no,no,no,no,no,no,no,no,no
3079,no,0,9,no,no,no,no,no,no,no,no,no,no
3080,no,0,9,no,no,no,no,no,no,no,no,no,no
3081,no,0,9,no,no,no,no,no,no,no,no,no,no
3082,no,0,9,no,no,no,no,no,no,no,no,no,no
3083,no,0,9,no,no,no,no,no,no,no,no,no,no
3084,no,0,9,no,no,no,no,no,no,no,no,no,no
3085,no,0,9,no,no,no,no,no,no,no,no,no,no
3086,no,0,9,no,no,no,no,no,no,no,no,no,no
3087,no,0,9,no,no,no,no,no,no,no,no,no,no
3088,no,0,9,no,no,no,no,no,no,no,no,no,no
3089,no,0,9,no,no,no,no,no,no,no,no,no,no
3090,no,0,9,no,no,no,no,no,no,no,no,no,no
3091,no,0,9,no,no,no,no,no,no,no,no,no,no
3092,no,9,0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes
3093,no,0,9,no,no,no,no,no,no,no,no,no,no
3094,no,0,9,no,no,no,no,no,no,no,no,no,no
3095,no,0,9,no,no,no,no,no,no,no,no,no,no
3096,no,0,9,no,no,no,no,no,no,no,no,no,no
3097,no,0,9,no,no,no,no,no,no,no,no,no,no
3098,no,0,9,no,no,no,no,no,no,no,no,no,no
3099,no,0,9,no,no,no,no,no,no,no,no,no,no
3100,no,0,9,no,no,no,no,no,no,no,no,no,no
3101,no,0,9,no,no,no,no,no,no,no,no,no,no
3102,no,0,9,no,no,no,no,no,no,no,no,no,no
3103,no,0,9,no,no,no,no,no,no,no,no,no,no
3104,no,0,9,no,no,no,no,no,no,no,no,no,no
3105,no,0,9,no,no,no,no,no,no,no,no,no,no
3106,no,0,9,no,no,no,no,no,no,no,no,no,no
3107,no,0,9,no,no,no,no,no,no,no,no,no,no
3108,no,0,9,no,no,no,no,no,no,no,no,no,no
3109,no,0,9,no,no,no,no,no,no,no,no,no,no
3110,no,0,9,no,no,no,no,no,no,no,no,no,no
3111,no,0,9,no,no,no,no,no,no,no,no,no,no
3112,no,0,9,no,no,no,no,no,no,no,no,no,no
3113,no,0,9,no,no,no,no,no,no,no,no,no,no
3114,no,0,9,no,no,no,no,no,no,no,no,no,no
3115,no,0,9,no,no,no,no,no,no,no,no,no,no
3116,no,1,8,no,no,yes,no,no,no,no,no,no,no
3117,no,0,9,no,no,no,no,no,no,no,no,no,no
3118,no,0,9,no,no,no,no,no,no,no,no,no,no
3119,no,0,9,no,no,no,no,no,no,no,no,no,no
3120,no,0,9,no,no,no,no,no,no,no,no,no,no
3121,no,0,9,no,no,no,no,no,no,no,no,no,no
3122,no,0,9,no,no,no,no,no,no,no,no,no,no
3123,no,0,9,no,no,no,no,no,no,no,no,no,no
3124,no,0,9,no,no,no,no,no,no,no,no,no,no
3125,no,0,9,no,no,no,no,no,no,no,no,no,no
3126,no,0,9,no,no,no,no,no,no,no,no,no,no
3127,no,0,9,no,no,no,no,no,no,no,no,no,no
3128,no,0,9,no,no,no,no,no,no,no,no,no,no
3129,no,0,9,no,no,no,no,no,no,no,no,no,no
3130,no,0,9,no,no,no,no,no,no,no,no,no,no
3131,no,0,9,no,no,no,no,no,no,no,no,no,no
3132,no,0,9,no,no,no,no,no,no,no,no,no,no
3133,no,0,9,no,no,no,no,no,no,no,no,no,no
3134,no,0,9,no,no,no,no,no,no,no,no,no,no
3135,no,0,9,no,no,no,no,no,no,no,no,no,no
3136,no,0,9,no,no,no,no,no,no,no,no,no,no
3137,no,0,9,no,no,no,no,no,no,no,no,no,no
3138,no,0,9,no,no,no,no,no,no,no,no,no,no
3139,no,0,9,no,no,no,no,no,no,no,no,no,no
3140,no,0,9,no,no,no,no,no,no,no,no,no,no
3141,no,0,9,no,no,no,no,no,no,no,no,no,no
3142,no,0,9,no,no,no,no,no,no,no,no,no,no
3143,no,0,9,no,no,no,no,no,no,no,no,no,no
3144,no,2,7,yes,no,no,no,no,no,yes,no,no,no
3145,no,0,9,no,no,no,no,no,no,no,no,no,no
3146,no,0,9,no,no,no,no,no,no,no,no,no,no
3147,no,0,9,no,no,no,no,no,no,no,no,no,no
3148,no,0,9,no,no,no,no,no,no,no,no,no,no
3149,no,2,7,no,no,yes,no,yes,no,no,no,no,no
3150,no,0,9,no,no,no,no,no,no,no,no,no,no
3151,no,1,8,no,no,yes,no,no,no,no,no,no,no
3152,no,0,9,no,no,no,no,no,no,no,no,no,no
